id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,view drift,115,67,18,57,436,ship,baseline,monotonic-signal
g002,state pressure,35,77,35,47,101,hold,edge,drag-penalty
g003,layout risk,87,15,24,69,294,ship,recovery,confidence-floor
g004,interaction cost,72,56,41,105,277,ship,negative,lane-boundary
g005,view drift,68,44,9,85,373,ship,baseline,monotonic-signal
g006,state pressure,70,76,15,36,283,ship,edge,drag-penalty
g007,layout risk,30,24,41,102,113,watch,recovery,confidence-floor
g008,interaction cost,58,71,13,54,288,ship,negative,lane-boundary
g009,view drift,75,62,43,34,140,watch,baseline,monotonic-signal
g010,state pressure,87,25,17,72,345,ship,edge,drag-penalty
g011,layout risk,53,9,6,95,328,ship,recovery,confidence-floor
g012,interaction cost,83,73,23,25,257,ship,negative,lane-boundary
g013,view drift,58,73,9,81,364,ship,baseline,monotonic-signal
g014,state pressure,93,75,27,27,273,ship,edge,drag-penalty
g015,layout risk,114,9,17,48,362,ship,recovery,confidence-floor
g016,interaction cost,84,13,34,63,221,ship,negative,lane-boundary
g017,view drift,72,18,44,32,78,hold,baseline,monotonic-signal
g018,state pressure,114,23,30,64,343,ship,edge,drag-penalty
g019,layout risk,94,63,24,84,393,ship,recovery,confidence-floor
g020,interaction cost,44,15,44,56,39,hold,negative,lane-boundary
g021,view drift,66,64,13,46,289,ship,baseline,monotonic-signal
g022,state pressure,37,21,41,68,63,hold,edge,drag-penalty
g023,layout risk,114,72,15,104,547,ship,recovery,confidence-floor
g024,interaction cost,112,65,45,84,344,ship,negative,lane-boundary
g025,view drift,70,69,20,35,249,ship,baseline,monotonic-signal
g026,state pressure,53,33,9,101,349,ship,edge,drag-penalty
g027,layout risk,92,53,26,53,305,ship,recovery,confidence-floor
g028,interaction cost,71,30,36,33,129,watch,negative,lane-boundary
g029,view drift,108,56,42,71,312,ship,baseline,monotonic-signal
g030,state pressure,86,72,26,94,388,ship,edge,drag-penalty
g031,layout risk,34,12,40,24,-38,hold,recovery,confidence-floor
g032,interaction cost,68,20,28,80,244,ship,negative,lane-boundary
g033,view drift,76,61,44,26,121,watch,baseline,monotonic-signal
g034,state pressure,40,49,33,47,98,hold,edge,drag-penalty
g035,layout risk,113,11,8,62,434,ship,recovery,confidence-floor
g036,interaction cost,109,29,36,31,238,ship,negative,lane-boundary
g037,view drift,111,76,12,63,475,ship,baseline,monotonic-signal
g038,state pressure,71,67,44,83,226,ship,edge,drag-penalty
g039,layout risk,99,30,19,55,342,ship,recovery,confidence-floor
g040,interaction cost,116,14,29,45,307,ship,negative,lane-boundary
g041,view drift,40,8,15,67,187,watch,baseline,monotonic-signal
g042,state pressure,94,8,9,103,451,ship,edge,drag-penalty
